,start_coord,end_coord,translation_status,count,length
893,1984148,1984409,False,1,261
894,1984184,1984313,True,5,129
895,1984206,1984467,True,1,261
896,1984856,1985117,False,1,261
897,1984902,1985163,False,1,261
898,1989994,1998779,True,1,8785
899,1990244,1990737,False,1,493
900,1990307,1991531,False,1,1224
901,1990307,2012067,False,1,21760
902,1990342,1990774,False,1,432
903,1991015,1992239,False,1,1224
904,1991015,2012776,False,1,21761
905,1991061,1992285,False,1,1224
906,1991061,2012814,False,1,21753
907,2001298,2003563,True,1,2265
908,2008428,2009569,False,1,1141
909,2009136,2010277,False,1,1141
910,2009174,2010315,False,1,1141
911,2010023,2011195,True,1,1172
912,2011351,2011865,True,1,514
913,2011534,2012015,True,1,481
914,2011998,2012189,True,1,191
915,2013577,2017300,True,1,3723
916,2014185,2014341,False,1,156
917,2015080,2016519,True,1,1439
918,2018273,2018368,True,2,95
919,2019477,2020366,False,1,889
920,2019477,2023258,False,1,3781
921,2020543,2020637,False,1,94
922,2020543,2020742,True,1,199
923,2020543,2021013,True,1,470
924,2026456,2026720,True,1,264
925,2032127,2032490,False,2,363
926,2032127,2033593,False,1,1466
927,2035564,2036490,False,3,926
928,2035564,2036490,True,2,926
929,2035564,2036928,True,1,1364
930,2043872,2044312,True,5,440
931,2045855,2046880,True,2,1025
932,2046346,2046654,False,1,308
933,2046346,2046654,True,1,308
934,2051072,2051174,True,1,102
935,2052853,2054783,False,1,1930
936,2053020,2057365,True,5,4345
937,2053020,2062710,True,1,9690
938,2057980,2058109,False,1,129
939,2057980,2058109,True,5,129
940,2064151,2065533,True,1,1382
941,2064793,2066016,False,1,1223
942,2064793,2086552,False,1,21759
943,2068815,2072775,True,2,3960
944,2069306,2070575,True,1,1269
945,2069542,2073081,True,1,3539
946,2074062,2076726,True,3,2664
947,2080296,2081323,True,2,1027
948,2083238,2084389,False,1,1151
949,2085135,2088458,True,1,3323
950,2085135,2132323,True,1,47188
951,2085485,2085698,True,1,213
952,2099364,2117477,False,1,18113
953,2100327,2100660,False,1,333
954,2100835,2100971,True,1,136
955,2100835,2101921,True,1,1086
956,2101120,2101913,True,2,793
957,2101394,2102187,True,1,793
958,2103054,2103950,True,1,896
959,2103672,2105254,True,1,1582
960,2113988,2114216,True,1,228
961,2117362,2117433,False,1,71
962,2119112,2119419,True,1,307
963,2119192,2119499,True,1,307
964,2119860,2120167,True,1,307
965,2119882,2120189,False,1,307
966,2119882,2120189,True,1,307
967,2120602,2120732,True,1,130
968,2120682,2120812,True,1,130
969,2121350,2121480,True,1,130
970,2121368,2121498,True,1,130
971,2121687,2121817,True,1,130
972,2125574,2125881,False,1,307
973,2125574,2125881,True,1,307
974,2127060,2127190,True,1,130
975,2127379,2127509,True,1,130
976,2130620,2131551,True,1,931
977,2130801,2132030,False,1,1229
978,2132083,2134332,True,1,2249
979,2132193,2132650,False,1,457
980,2132193,2132650,True,1,457
981,2132246,2132650,True,2,404
982,2134658,2135575,True,1,917
983,2134658,2140310,True,1,5652
984,2135281,2136019,True,1,738
985,2137299,2149804,False,1,12505
986,2137299,2149804,True,1,12505
987,2137299,2150328,True,1,13029
988,2137299,2151303,False,1,14004
989,2137533,2168569,False,1,31036
990,2142576,2144365,True,1,1789
991,2144886,2148599,True,1,3713
992,2149851,2150523,True,1,672
993,2154676,2156332,True,1,1656
994,2160392,2181465,False,1,21073
995,2170734,2183435,False,1,12701
996,2173407,2174533,False,1,1126
997,2173407,2174533,True,3,1126
998,2174897,2177646,True,1,2749
999,2175296,2176046,False,1,750
1000,2175296,2176046,True,1,750
1001,2179115,2179891,True,4,776
1002,2187957,2193299,True,1,5342
1003,2187957,2200044,True,1,12087
1004,2190063,2192070,True,1,2007
1005,2190134,2190821,True,1,687
1006,2190134,2190924,True,2,790
1007,2190236,2190922,True,1,686
1008,2190236,2191025,True,2,789
1009,2190505,2192694,True,1,2189
1010,2190746,2191433,True,1,687
1011,2190746,2191536,True,2,790
1012,2190818,2191505,True,1,687
1013,2190818,2191608,True,2,790
1014,2191058,2213531,True,1,22473
1015,2191864,2191992,False,1,128
1016,2191864,2191992,True,2,128
1017,2191964,2192092,False,1,128
1018,2191964,2192092,True,2,128
1019,2192474,2192699,True,1,225
1020,2192474,2246991,False,1,54517
1021,2192476,2192604,False,1,128
1022,2192476,2192604,True,2,128
1023,2192548,2192676,False,1,128
1024,2192548,2192676,True,2,128
1025,2192574,2192799,True,1,225
1026,2193158,2193383,True,1,225
1027,2193618,2193925,True,1,307
1028,2194739,2194862,False,1,123
1029,2194937,2195060,True,1,123
1030,2195108,2195238,True,1,130
1031,2195859,2196303,False,1,444
1032,2195959,2196403,False,1,444
1033,2196381,2196844,False,1,463
1034,2196471,2196915,False,1,444
1035,2196543,2196987,False,1,444
1036,2198784,2205378,True,2,6594
1037,2200891,2237315,False,1,36424
1038,2200891,2237315,True,2,36424
1039,2201056,2237315,False,2,36259
1040,2204847,2220397,True,1,15550
1041,2205683,2220829,False,1,15146
1042,2205683,2220829,True,2,15146
1043,2208061,2209118,True,2,1057
1044,2209576,2209831,True,1,255
1045,2216335,2216408,True,3,73
1046,2218181,2219034,False,1,853
1047,2218591,2218929,True,1,338
1048,2218591,2218948,True,1,357
1049,2219426,2243412,False,1,23986
1050,2220211,2223178,True,1,2967
1051,2230309,2230488,True,1,179
1052,2230607,2230998,True,1,391
1053,2231431,2259254,True,1,27823
1054,2231456,2232180,True,1,724
1055,2242800,2243688,False,1,888
1056,2243753,2252884,True,1,9131
1057,2245554,2251595,True,1,6041
1058,2253322,2254274,True,1,952
1059,2253322,2257483,True,1,4161
1060,2255679,2258763,True,1,3084
1061,2264680,2265367,True,1,687
1062,2264680,2265470,True,2,790
1063,2266410,2266538,False,1,128
1064,2266410,2266538,True,2,128
1065,2267020,2320962,False,2,53942
1066,2269423,2324228,True,2,54805
1067,2269423,2396988,True,1,127565
1068,2269441,2324237,True,1,54796
1069,2270405,2270849,False,1,444
1070,2273841,2273969,False,1,128
1071,2274651,2329241,True,1,54590
1072,2278227,2278664,True,1,437
1073,2278235,2278299,True,2,64
1074,2278235,2278320,True,1,85
1075,2278819,2281720,True,1,2901
1076,2287433,2289451,True,10,2018
1077,2287433,2294757,False,1,7324
1078,2287433,2294777,False,1,7344
1079,2287433,2296279,True,3,8846
1080,2287779,2293215,False,1,5436
1081,2291370,2291534,False,1,164
1082,2293710,2293787,True,1,77
1083,2293931,2294039,True,1,108
1084,2297199,2298068,False,1,869
1085,2299560,2299690,False,1,130
1086,2299567,2299690,True,1,123
1087,2300268,2442255,True,1,141987
1088,2300289,2300412,False,1,123
1089,2300362,2300492,False,1,130
1090,2300406,2300529,True,2,123
1091,2300406,2353422,True,1,53016
1092,2300417,2442579,True,1,142162
1093,2300421,2300550,True,5,129
1094,2300487,2300610,True,1,123
1095,2301008,2301138,False,1,130
1096,2301052,2301175,True,2,123
1097,2301625,2302203,True,1,578
1098,2302136,2302714,True,1,578
1099,2303278,2305805,True,1,2527
1100,2303562,2445618,False,1,142056
1101,2303640,2356547,True,1,52907
1102,2304288,2357454,True,1,53166
1103,2305355,2306123,False,1,768
1104,2305355,2306123,True,1,768
1105,2305471,2306123,False,1,652
1106,2305471,2306123,True,1,652
1107,2305584,2311704,False,2,6120
1108,2306129,2359433,False,1,53304
1109,2316840,2317313,True,1,473
1110,2319307,2320940,True,1,1633
1111,2322164,2324908,True,3,2744
1112,2323445,2325627,True,2,2182
1113,2324242,2348219,False,1,23977
1114,2325058,2349017,False,1,23959
1115,2325700,2325771,True,1,71
1116,2325724,2349709,False,1,23985
1117,2346848,2347892,False,1,1044
1118,2355851,2356038,True,1,187
1119,2366638,2381739,True,1,15101
1120,2368392,2371608,True,1,3216
1121,2373684,2373814,False,1,130
1122,2373691,2373814,True,1,123
1123,2378624,2378752,False,1,128
1124,2379426,2379554,False,1,128
1125,2380133,2380261,False,1,128
1126,2380158,2380714,True,5,556
1127,2383405,2384625,False,1,1220
1128,2384728,2385317,False,1,589
1129,2385052,2406220,True,1,21168
1130,2385402,2387629,True,1,2227
1131,2385419,2387629,True,1,2210
1132,2389669,2389731,False,1,62
1133,2398376,2422287,False,1,23911
1134,2400386,2403213,False,1,2827
1135,2403676,2410568,True,1,6892
1136,2405419,2405547,True,2,128
1137,2406205,2406334,True,3,129
1138,2406710,2406958,True,2,248
1139,2407132,2407731,True,1,599
1140,2407371,2407500,True,1,129
1141,2407920,2408519,True,1,599
1142,2408058,2408298,True,1,240
1143,2408253,2408583,True,1,330
1144,2409086,2409685,True,1,599
1145,2411438,2411926,True,2,488
1146,2411449,2411934,True,1,485
1147,2411637,2412198,False,1,561
1148,2412148,2415194,True,1,3046
1149,2412999,2424211,True,1,11212
1150,2413587,2415827,True,1,2240
1151,2414798,2414927,True,5,129
1152,2415516,2415777,False,1,261
1153,2418998,2451520,False,1,32522
1154,2419771,2428924,False,1,9153
1155,2421663,2422886,False,1,1223
1156,2421663,2443412,False,1,21749
1157,2426839,2427095,False,1,256
1158,2427359,2427658,False,1,299
1159,2427905,2433271,True,1,5366
1160,2428358,2428487,False,1,129
1161,2428358,2429876,False,1,1518
1162,2431861,2432419,True,2,558
1163,2435103,2435190,True,1,87
1164,2435183,2436844,True,2,1661
1165,2440099,2441243,False,1,1144
1166,2441819,2442286,False,1,467
1167,2451221,2457801,True,1,6580
1168,2452561,2454051,True,4,1490
1169,2452632,2452761,False,1,129
1170,2456851,2456964,True,3,113
1171,2461220,2463369,True,1,2149
1172,2463337,2466323,True,1,2986
1173,2469408,2469474,True,1,66
1174,2471769,2473907,False,1,2138
1175,2472853,2474989,False,1,2136
1176,2479319,2479447,True,2,128
1177,2481032,2481631,True,1,599
1178,2483342,2485480,False,1,2138
1179,2483738,2484201,True,2,463
1180,2486487,2487124,True,1,637
1181,2487364,2508508,True,1,21144
1182,2488093,2488286,True,1,193
1183,2488093,2488457,True,1,364
1184,2488717,2491203,True,2,2486
1185,2488756,2489584,False,1,828
1186,2488889,2524670,False,1,35781
1187,2489118,2489297,True,1,179
1188,2494000,2494255,True,2,255
1189,2494268,2494360,False,1,92
1190,2494268,2494360,True,8,92
1191,2496626,2505336,False,2,8710
1192,2496626,2505336,True,2,8710
1193,2497210,2498438,True,1,1228
1194,2507232,2507767,False,2,535
1195,2507232,2507767,True,4,535
1196,2508964,2509894,True,1,930
1197,2509604,2524075,False,1,14471
1198,2510549,2514035,True,1,3486
1199,2510927,2514112,True,1,3185
1200,2510927,2537943,False,1,27016
1201,2510927,2550285,True,1,39358
1202,2520169,2520402,True,3,233
1203,2520624,2522356,True,1,1732
1204,2525125,2525559,False,1,434
1205,2525125,2557332,False,1,32207
1206,2525988,2558510,False,1,32522
1207,2528345,2528741,True,1,396
1208,2529900,2532303,True,4,2403
1209,2533495,2533795,False,1,300
1210,2533641,2533741,True,1,100
1211,2534349,2534648,False,1,299
1212,2534496,2536014,True,1,1518
1213,2535348,2535477,False,1,129
1214,2535348,2536866,False,1,1518
1215,2535858,2537291,True,1,1433
1216,2536442,2568636,False,1,32194
1217,2538164,2540752,False,4,2588
1218,2538675,2540191,True,3,1516
1219,2538684,2538799,True,1,115
1220,2538718,2539053,True,1,335
1221,2538955,2539201,True,1,246
1222,2539540,2542128,False,2,2588
1223,2542552,2544012,True,3,1460
1224,2543746,2543844,True,1,98
1225,2544811,2545110,False,1,299
1226,2544828,2546966,False,1,2138
1227,2545580,2545807,True,1,227
1228,2545810,2545939,False,1,129
1229,2545810,2547328,True,1,1518
1230,2550498,2550805,False,1,307
1231,2550498,2550805,True,1,307
1232,2550649,2551447,False,2,798
1233,2550649,2551758,True,1,1109
1234,2551348,2552699,True,1,1351
1235,2551984,2552114,True,1,130
1236,2552121,2553199,True,1,1078
1237,2552303,2552433,True,1,130
1238,2554740,2554895,False,1,155
1239,2557149,2557233,True,2,84
1240,2557481,2557678,True,1,197
1241,2557666,2558159,True,1,493
1242,2557972,2559436,True,1,1464
1243,2567441,2589436,False,1,21995
1244,2567441,2589436,True,5,21995
1245,2572459,2581694,True,1,9235
1246,2576782,2577296,True,2,514
1247,2577079,2577296,True,3,217
1248,2581406,2581615,True,1,209
1249,2581693,2581996,True,4,303
1250,2582478,2582613,True,1,135
1251,2585112,2585352,True,1,240
1252,2586140,2586739,True,1,599
1253,2587487,2592305,True,1,4818
1254,2592862,2614017,True,1,21155
1255,2594080,2602827,True,4,8747
1256,2594354,2615496,True,1,21142
1257,2597276,2598446,True,1,1170
1258,2597950,2631214,False,1,33264
1259,2598242,2644957,False,1,46715
1260,2604152,2625265,True,1,21113
1261,2606319,2606618,False,1,299
1262,2606900,2609165,True,1,2265
1263,2607318,2607447,False,1,129
1264,2607318,2608836,True,1,1518
1265,2607382,2609363,True,1,1981
1266,2612159,2659706,False,2,47547
1267,2612412,2659706,False,1,47294
1268,2612635,2612787,True,1,152
1269,2613204,2613339,True,1,135
1270,2618391,2618487,True,4,96
1271,2618572,2639831,True,1,21259
1272,2621358,2622045,True,1,687
1273,2621358,2622148,True,2,790
1274,2623088,2623216,False,1,128
1275,2623088,2623216,True,2,128
1276,2627083,2627527,False,1,444
1277,2629900,2632303,True,4,2403
1278,2633863,2634259,True,1,396
1279,2635331,2635727,True,1,396
1280,2636567,2638728,True,2,2161
1281,2637138,2638105,True,1,967
1282,2642030,2644662,False,1,2632
1283,2644052,2644245,False,1,193
1284,2644052,2644245,True,4,193
1285,2644213,2644328,True,1,115
1286,2644484,2644730,True,1,246
1287,2645071,2645467,True,1,396
1288,2645670,2645785,True,1,115
1289,2645941,2646187,True,1,246
1290,2649839,2670022,True,1,20183
1291,2649907,2652043,False,1,2136
1292,2651590,2664558,True,1,12968
1293,2651590,2664728,True,1,13138
1294,2654328,2654919,True,1,591
1295,2655404,2655519,True,1,115
1296,2655675,2655921,True,1,246
1297,2656145,2656943,False,2,798
1298,2656145,2657254,True,1,1109
1299,2657635,2658433,False,2,798
1300,2657635,2658744,True,1,1109
1301,2662972,2663169,True,1,197
1302,2663463,2664927,True,1,1464
1303,2664467,2664664,True,1,197
1304,2664958,2666422,True,1,1464
1305,2667372,2668170,False,2,798
1306,2667372,2668481,True,1,1109
1307,2667800,2688932,True,1,21132
1308,2669976,2670447,True,1,471
1309,2669978,2670445,True,1,467
1310,2674205,2674402,True,1,197
1311,2674696,2676160,True,1,1464
1312,2674911,2678462,True,1,3551
1313,2675464,2681338,False,1,5874
1314,2675464,2681338,True,6,5874
1315,2675464,2689261,True,1,13797
1316,2681678,2682699,True,1,1021
1317,2682651,2682979,True,1,328
1318,2688340,2688882,True,1,542
1319,2690137,2698748,True,1,8611
1320,2700336,2702338,True,2,2002
1321,2703024,2735216,False,1,32192
1322,2703242,2706239,True,2,2997
1323,2705239,2708488,True,1,3249
1324,2705239,2725831,True,1,20592
1325,2705603,2708852,False,1,3249
1326,2705603,2708852,True,1,3249
1327,2708728,2709229,True,1,501
1328,2708728,2709974,True,1,1246
1329,2708728,2709993,True,1,1265
1330,2708757,2709153,True,1,396
1331,2709994,2711296,True,2,1302
1332,2711391,2711690,False,1,299
1333,2712390,2712519,False,1,129
1334,2712390,2713908,True,1,1518
1335,2712770,2713328,True,2,558
1336,2715716,2715838,True,1,122
1337,2718425,2723172,True,1,4747
1338,2718573,2723172,True,1,4599
1339,2719096,2719211,True,1,115
1340,2719367,2719613,True,1,246
1341,2719401,2721973,True,1,2572
1342,2719401,2723646,True,2,4245
1343,2720083,2729014,True,1,8931
1344,2721741,2722279,True,1,538
1345,2722456,2723695,True,1,1239
1346,2723272,2724439,True,1,1167
1347,2727627,2727852,False,1,225
1348,2728092,2728287,True,1,195
1349,2728117,2728312,True,1,195
1350,2728171,2728482,True,1,311
1351,2728502,2743371,False,1,14869
1352,2729145,2729370,False,1,225
1353,2729689,2730000,True,1,311
1354,2731067,2731865,False,2,798
1355,2731067,2732176,True,1,1109
1356,2736525,2738013,True,3,1488
1357,2737899,2738096,True,1,197
1358,2738390,2739854,True,1,1464
1359,2738467,2738590,True,1,123
1360,2738815,2739040,False,1,225
1361,2739359,2739670,True,1,311
1362,2741955,2742056,False,1,101
1363,2742103,2743207,True,1,1104
1364,2742103,2743602,True,1,1499
1365,2742337,2742413,True,1,76
1366,2743262,2746371,True,1,3109
1367,2747541,2747641,True,1,100
1368,2748041,2750509,False,1,2468
1369,2756168,2866360,False,1,110192
1370,2763154,2787140,False,1,23986
1371,2767132,2767230,True,1,98
1372,2767355,2772144,True,4,4789
1373,2767647,2771514,True,3,3867
1374,2769261,2773043,True,2,3782
1375,2770730,2791855,True,1,21125
1376,2771206,2772492,True,1,1286
1377,2772597,2774736,True,1,2139
1378,2775464,2781338,False,1,5874
1379,2775464,2781338,True,6,5874
1380,2775464,2789261,True,1,13797
1381,2781421,2784997,True,1,3576
1382,2785773,2786053,False,1,280
1383,2786946,2789560,True,4,2614
1384,2787777,2793932,True,1,6155
1385,2793744,2794286,True,1,542
1386,2794522,2795937,True,1,1415
1387,2795302,2795844,True,1,542
1388,2795561,2804173,True,1,8612
1389,2796834,2796934,True,1,100
1390,2797043,2797222,True,6,179
1391,2797119,2805729,True,1,8610
1392,2798849,2799128,True,1,279
1393,2802601,2802826,False,1,225
1394,2803145,2803456,True,1,311
1395,2803242,2806239,True,2,2997
1396,2803917,2804000,True,1,83
1397,2811327,2816127,True,2,4800
1398,2811673,2812069,True,1,396
1399,2812630,2813523,True,1,893
1400,2813772,2815652,True,1,1880
1401,2814632,2819815,True,1,5183
1402,2815384,2825080,True,3,9696
1403,2817569,2817697,False,1,128
1404,2822012,2822127,True,1,115
1405,2822283,2822529,True,1,246
1406,2822733,2868396,False,1,45663
1407,2822733,2868396,True,5,45663
1408,2825063,2825391,True,1,328
1409,2827167,2827705,True,1,538
1410,2827530,2827832,True,2,302
1411,2827882,2829121,True,1,1239
1412,2828721,2829259,True,1,538
1413,2829436,2830675,True,1,1239
1414,2829601,2830296,True,2,695
1415,2829601,2830446,True,2,845
1416,2832414,2833259,True,1,845
1417,2833983,2834781,False,2,798
1418,2833983,2835092,True,1,1109
1419,2834549,2835410,True,2,861
1420,2834554,2835410,True,3,856
1421,2836453,2844994,True,2,8541
1422,2840599,2841222,False,1,623
1423,2840815,2841012,True,1,197
1424,2841306,2842770,True,1,1464
1425,2842379,2842649,True,1,270
1426,2844151,2844280,True,5,129
1427,2845114,2846153,True,2,1039
1428,2845355,2845933,True,1,578
