,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
468,MiSeqSFPQc.csv,uc009xcf.3,3471,uc009xcf.3,AX772832,B1AP15,B1AP15_HUMAN,CD55,,,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
469,MiSeqNONOc.csv,uc009xcf.3,3471,uc009xcf.3,AX772832,B1AP15,B1AP15_HUMAN,CD55,,,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
470,MiSeqSFPQc.csv,uc001seu.3,16391,uc001seu.3,NM_014620,P09017,HXC4_HUMAN,HOXC4,NM_014620,NP_705897,"Homo sapiens homeobox C4 (HOXC4), transcript variant 1, mRNA.",,
471,MiSeqSFPQc.csv,uc001pak.2,14864,uc001pak.2,NM_001142699,Q15700-2,Q15700-2,DLG2,NM_001142699,NP_001136171,"Homo sapiens discs, large homolog 2 (Drosophila) (DLG2), transcript variant 1, mRNA.",,
472,MiSeqNONOc.csv,uc001pak.2,14864,uc001pak.2,NM_001142699,Q15700-2,Q15700-2,DLG2,NM_001142699,NP_001136171,"Homo sapiens discs, large homolog 2 (Drosophila) (DLG2), transcript variant 1, mRNA.",,
473,MiSeqSFPQc.csv,uc003jff.3,57052,uc003jff.3,NM_007118,O75962,TRIO_HUMAN,TRIO,NM_007118,NP_009049,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
474,MiSeqNONOc.csv,uc003jff.3,57052,uc003jff.3,NM_007118,O75962,TRIO_HUMAN,TRIO,NM_007118,NP_009049,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
475,MiSeqSFPQc.csv,uc010dav.3,33394,uc010dav.3,NM_001193465,Q7Z3B3,KANL1_HUMAN,KANSL1,NM_001193465,NP_001180394,"Homo sapiens KAT8 regulatory NSL complex subunit 1 (KANSL1), transcript variant 3, mRNA.",,
476,MiSeqNONOc.csv,uc010dav.3,33394,uc010dav.3,NM_001193465,Q7Z3B3,KANL1_HUMAN,KANSL1,NM_001193465,NP_001180394,"Homo sapiens KAT8 regulatory NSL complex subunit 1 (KANSL1), transcript variant 3, mRNA.",,
477,MiSeqSFPQc.csv,uc011mpw.2,78386,uc011mpw.2,AK300267,B4DTL6,B4DTL6_HUMAN,OGT,,,"Homo sapiens O-linked N-acetylglucosamine (GlcNAc) transferase (OGT), transcript variant 1, mRNA.",,
478,MiSeqSFPQc.csv,uc009zmp.1,16328,uc009zmp.1,AK310244,,,EIF4B,,,"Homo sapiens eukaryotic translation initiation factor 4B (EIF4B), mRNA.",,
479,MiSeqSFPQc.csv,uc004cam.1,75610,uc004cam.1,BC002872,Q9BU62,Q9BU62_HUMAN,PRRC2B,,,"Homo sapiens proline-rich coiled-coil 2B (PRRC2B), mRNA.",,
480,MiSeqNONOc.csv,uc004cam.1,75610,uc004cam.1,BC002872,Q9BU62,Q9BU62_HUMAN,PRRC2B,,,"Homo sapiens proline-rich coiled-coil 2B (PRRC2B), mRNA.",,
481,MiSeqSFPQc.csv,uc002iva.3,31317,uc002iva.3,NM_170721,Q96DH6-2,Q96DH6-2,MSI2,NM_170721,NP_733839,"Homo sapiens musashi RNA-binding protein 2 (MSI2), transcript variant 2, mRNA.",,
482,MiSeqSFPQc.csv,uc001ses.3,16392,uc001ses.3,NM_153693,P09630,HXC6_HUMAN,HOXC6,NM_153693,NP_710160,"Homo sapiens homeobox C6 (HOXC6), transcript variant 2, mRNA.",,
483,MiSeqSFPQc.csv,uc002aec.3,24035,uc002aec.3,NM_207038,Q99081,HTF4_HUMAN,TCF12,NM_207038,NP_996921,"Homo sapiens transcription factor 12 (TCF12), transcript variant 4, mRNA.",,
484,MiSeqSFPQc.csv,uc010rpj.2,12296,uc010rpj.2,NM_001198844,Q9BWF3-4,Q9BWF3-4,RBM4,NM_001198844,NP_001185773,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 3, mRNA.",,
485,MiSeqNONOc.csv,uc010rpj.2,12296,uc010rpj.2,NM_001198844,Q9BWF3-4,Q9BWF3-4,RBM4,NM_001198844,NP_001185773,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 3, mRNA.",,
486,MiSeqSFPQc.csv,uc003fix.4,53836,uc003fix.4,NM_024665,Q9BZK7,TBL1R_HUMAN,TBL1XR1,NM_024665,NP_078941,"Homo sapiens transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1), mRNA.",,
487,MiSeqNONOc.csv,uc003fix.4,53836,uc003fix.4,NM_024665,Q9BZK7,TBL1R_HUMAN,TBL1XR1,NM_024665,NP_078941,"Homo sapiens transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1), mRNA.",,
488,MiSeqSFPQc.csv,uc002shw.3,40852,uc002shw.3,BC024000,Q14966-2,Q14966-2,ZNF638,NM_001252613,NP_001239542,"Homo sapiens zinc finger protein 638 (ZNF638), transcript variant 4, mRNA.",,
489,MiSeqSFPQc.csv,uc010urq.2,24913,uc010urq.2,EU826611,P08069,IGF1R_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
490,MiSeqNONOc.csv,uc010urq.2,24913,uc010urq.2,EU826611,P08069,IGF1R_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
491,MiSeqSFPQc.csv,uc009vky.3,4137,uc009vky.3,AK122949,P62873,GBB1_HUMAN,GNB1,,,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
492,MiSeqNONOc.csv,uc009vky.3,4137,uc009vky.3,AK122949,P62873,GBB1_HUMAN,GNB1,,,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
493,MiSeqSFPQc.csv,uc010rqc.2,12380,uc010rqc.2,AK303315,E9PQP7,E9PQP7_HUMAN,PPP6R3,NM_001164161,NP_001157633,"Homo sapiens protein phosphatase 6, regulatory subunit 3 (PPP6R3), transcript variant 6, mRNA.",,
494,MiSeqSFPQc.csv,uc011ecr.2,61845,uc011ecr.2,AK295798,E7ESD5,E7ESD5_HUMAN,EYA4,NM_172105,NP_742103,"Homo sapiens eyes absent homolog 4 (Drosophila) (EYA4), transcript variant 4, mRNA.",,
495,MiSeqSFPQc.csv,uc009xhq.3,9402,uc009xhq.3,NM_018702,Q9NS39,RED2_HUMAN,ADARB2,NM_018702,NP_061172,"Homo sapiens adenosine deaminase, RNA-specific, B2 (non-functional) (ADARB2), mRNA.",,
496,MiSeqNONOc.csv,uc009xhq.3,9402,uc009xhq.3,NM_018702,Q9NS39,RED2_HUMAN,ADARB2,NM_018702,NP_061172,"Homo sapiens adenosine deaminase, RNA-specific, B2 (non-functional) (ADARB2), mRNA.",,
497,MiSeqSFPQc.csv,uc002nvg.2,36484,uc002nvg.2,NM_000175,P06744,G6PI_HUMAN,GPI,NM_000175,NP_000166,"Homo sapiens glucose-6-phosphate isomerase (GPI), transcript variant 2, mRNA.",,
498,MiSeqNONOc.csv,uc002nvg.2,36484,uc002nvg.2,NM_000175,P06744,G6PI_HUMAN,GPI,NM_000175,NP_000166,"Homo sapiens glucose-6-phosphate isomerase (GPI), transcript variant 2, mRNA.",,
499,MiSeqSFPQc.csv,uc010osu.2,5551,uc010osu.2,AK302582,A2PYH4,HFM1_HUMAN,HFM1,,,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
500,MiSeqNONOc.csv,uc010osu.2,5551,uc010osu.2,AK302582,A2PYH4,HFM1_HUMAN,HFM1,,,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
501,MiSeqSFPQc.csv,uc021qvg.1,17757,uc021qvg.1,AB593029,,,PRH1-PRR4,,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
502,MiSeqNONOc.csv,uc021qvg.1,17757,uc021qvg.1,AB593029,,,PRH1-PRR4,,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
503,MiSeqSFPQc.csv,uc004ces.3,77357,uc004ces.3,NM_001134398,P52735,VAV2_HUMAN,VAV2,NM_001134398,NP_001127870,"Homo sapiens vav 2 guanine nucleotide exchange factor (VAV2), transcript variant 1, mRNA.",,
504,MiSeqSFPQc.csv,uc010shj.2,17765,uc010shj.2,NM_176888,P59542,T2R19_HUMAN,TAS2R19,NM_176888,NP_795369,"Homo sapiens taste receptor, type 2, member 19 (TAS2R19), mRNA.",,
505,MiSeqSFPQc.csv,uc031rcv.1,31077,uc031rcv.1,JQ790628,A6NM11,L37A2_HUMAN,LRRC37A2,NM_001006607,NP_001006608,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
506,MiSeqSFPQc.csv,uc011lof.1,76149,uc011lof.1,AK294952,Q5T6F2,UBAP2_HUMAN,UBAP2,,,"Homo sapiens ubiquitin associated protein 2 (UBAP2), mRNA.",,
507,MiSeqSFPQc.csv,uc031rcn.1,31085,uc031rcn.1,JQ790718,A6NM11,L37A2_HUMAN,LRRC37A2,NM_001006607,NP_001006608,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
508,MiSeqSFPQc.csv,uc010ymq.2,40517,uc010ymq.2,AK302562,Q6UWP7,LCLT1_HUMAN,LCLAT1,NM_001002257,NP_001002257,"Homo sapiens lysocardiolipin acyltransferase 1 (LCLAT1), transcript variant 1, mRNA.",,
509,MiSeqSFPQc.csv,uc031rcl.1,31082,uc031rcl.1,JQ790665,A6NM11,L37A2_HUMAN,LRRC37A2,NM_001006607,NP_001006608,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
510,MiSeqSFPQc.csv,uc003jeu.2,57046,uc003jeu.2,BC111494,O60337,MARH6_HUMAN,MARCH6,,,"Homo sapiens membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase (MARCH6), transcript variant 1, mRNA.",,
511,MiSeqSFPQc.csv,uc011lod.1,76148,uc011lod.1,AK303493,A6NCA8,A6NCA8_HUMAN,UBAP2,,,"Homo sapiens ubiquitin associated protein 2 (UBAP2), mRNA.",,
512,MiSeqSFPQc.csv,uc003wwt.3,72021,uc003wwt.3,NM_006765,Q13454,TUSC3_HUMAN,TUSC3,NM_006765,NP_006756,"Homo sapiens tumor suppressor candidate 3 (TUSC3), transcript variant 1, mRNA.",,
513,MiSeqNONOc.csv,uc003wwt.3,72021,uc003wwt.3,NM_006765,Q13454,TUSC3_HUMAN,TUSC3,NM_006765,NP_006756,"Homo sapiens tumor suppressor candidate 3 (TUSC3), transcript variant 1, mRNA.",,
514,MiSeqSFPQc.csv,uc003guq.4,54537,uc003guq.4,AK093533,B3KSH4,B3KSH4_HUMAN,UBE2K,NM_005339,NP_005330,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 1, mRNA.",,
515,MiSeqSFPQc.csv,uc003pel.3,61424,uc003pel.3,NM_003463,Q93096,TP4A1_HUMAN,PTP4A1,NM_003463,NP_003454,"Homo sapiens protein tyrosine phosphatase type IVA, member 1 (PTP4A1), mRNA.",,
516,MiSeqSFPQc.csv,uc021sht.1,23629,uc021sht.1,NR_038254,,,LOC100288637,NR_038254,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 2, non-coding RNA.",,
517,MiSeqNONOc.csv,uc021sht.1,23629,uc021sht.1,NR_038254,,,LOC100288637,NR_038254,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 2, non-coding RNA.",,
518,MiSeqSFPQc.csv,uc003gus.4,54535,uc003gus.4,NM_001111112,C9JGP1,C9JGP1_HUMAN,UBE2K,NM_001111112,NP_001104582,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 2, mRNA.",,
519,MiSeqSFPQc.csv,uc010snv.2,16327,uc010snv.2,AK299526,B4DS13,B4DS13_HUMAN,EIF4B,NM_001417,NP_001408,"Homo sapiens eukaryotic translation initiation factor 4B (EIF4B), mRNA.",,
520,MiSeqSFPQc.csv,uc001iij.3,7805,uc001iij.3,NM_017782,Q5VWN6,F208B_HUMAN,FAM208B,NM_017782,NP_060252,"Homo sapiens family with sequence similarity 208, member B (FAM208B), mRNA.",,
521,MiSeqSFPQc.csv,uc010wnm.1,31318,uc010wnm.1,AK295060,B4DHE8,B4DHE8_HUMAN,MSI2,NM_170721,NP_733839,"Homo sapiens musashi RNA-binding protein 2 (MSI2), transcript variant 1, mRNA.",,
522,MiSeqSFPQc.csv,uc002kkg.1,34350,uc002kkg.1,NM_001037334,J3QRZ5,J3QRZ5_HUMAN,USP14,NM_001037334,NP_001032411,"Homo sapiens ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) (USP14), transcript variant 2, mRNA.",,
523,MiSeqSFPQc.csv,uc031rcr.1,31073,uc031rcr.1,JQ790703,A6NM11,L37A2_HUMAN,LRRC37A2,,,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
524,MiSeqSFPQc.csv,uc002nau.4,38512,uc002nau.4,BC030158,O60885-2,O60885-2,BRD4,NM_014299,NP_055114,"Homo sapiens bromodomain containing 4 (BRD4), transcript variant short, mRNA.",,
525,MiSeqNONOc.csv,uc002nau.4,38512,uc002nau.4,BC030158,O60885-2,O60885-2,BRD4,NM_014299,NP_055114,"Homo sapiens bromodomain containing 4 (BRD4), transcript variant short, mRNA.",,
526,MiSeqSFPQc.csv,uc002wny.3,45312,uc002wny.3,NM_181443,Q9Y2F9,BTBD3_HUMAN,BTBD3,NM_181443,NP_852108,"Homo sapiens BTB (POZ) domain containing 3 (BTBD3), transcript variant 2, mRNA.",,
527,MiSeqSFPQc.csv,uc001xls.2,21484,uc001xls.2,NM_022137,Q9H4F8,SMOC1_HUMAN,SMOC1,NM_022137,NP_071420,"Homo sapiens SPARC related modular calcium binding 1 (SMOC1), transcript variant 2, mRNA.",,
528,MiSeqNONOc.csv,uc001xls.2,21484,uc001xls.2,NM_022137,Q9H4F8,SMOC1_HUMAN,SMOC1,NM_022137,NP_071420,"Homo sapiens SPARC related modular calcium binding 1 (SMOC1), transcript variant 2, mRNA.",,
529,MiSeqSFPQc.csv,uc011dtg.2,63015,uc011dtg.2,NR_034069,B4DS61,B4DS61_HUMAN,SRPK1,NR_034069,,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 2, non-coding RNA.",,
530,MiSeqNONOc.csv,uc011dtg.2,63015,uc011dtg.2,NR_034069,B4DS61,B4DS61_HUMAN,SRPK1,NR_034069,,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 2, non-coding RNA.",,
531,MiSeqSFPQc.csv,uc003ezh.3,51576,uc003ezh.3,NM_021038,Q9NR56-5,Q9NR56-5,MBNL1,NM_021038,NP_066368,"Homo sapiens muscleblind-like splicing regulator 1 (MBNL1), transcript variant 1, mRNA.",,
532,MiSeqSFPQc.csv,uc031rcp.1,31087,uc031rcp.1,JQ790669,A6NM11,L37A2_HUMAN,LRRC37A2,,,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
533,MiSeqSFPQc.csv,uc010cuz.3,32892,uc010cuz.3,AK309084,Q13085,ACACA_HUMAN,ACACA,NM_198834,NP_942131,"Homo sapiens acetyl-CoA carboxylase alpha (ACACA), transcript variant 3, mRNA.",,
534,MiSeqSFPQc.csv,uc003jkk.4,57154,uc003jkk.4,NM_015384,Q6KC79-2,Q6KC79-2,NIPBL,NM_015384,NP_056199,"Homo sapiens Nipped-B homolog (Drosophila) (NIPBL), transcript variant B, mRNA.",,
535,MiSeqSFPQc.csv,uc002xvt.1,46916,uc002xvt.1,NM_015339,Q9H2P0,ADNP_HUMAN,ADNP,NM_015339,NP_852107,"Homo sapiens activity-dependent neuroprotector homeobox (ADNP), transcript variant 1, mRNA.",,
536,MiSeqNONOc.csv,uc002xvt.1,46916,uc002xvt.1,NM_015339,Q9H2P0,ADNP_HUMAN,ADNP,NM_015339,NP_852107,"Homo sapiens activity-dependent neuroprotector homeobox (ADNP), transcript variant 1, mRNA.",,
537,MiSeqSFPQc.csv,uc003olj.3,63016,uc003olj.3,NM_003137,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
538,MiSeqNONOc.csv,uc003olj.3,63016,uc003olj.3,NM_003137,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
539,MiSeqSFPQc.csv,uc003tlx.3,68567,uc003tlx.3,BC093076,,,PPIA,,,"Homo sapiens peptidylprolyl isomerase A (cyclophilin A) (PPIA), mRNA.",,
540,MiSeqSFPQc.csv,uc010ifn.3,54538,uc010ifn.3,AK307130,,,UBE2K,,,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 1, mRNA.",,
541,MiSeqSFPQc.csv,uc003guu.4,54534,uc003guu.4,NM_005339,P61086,UBE2K_HUMAN,UBE2K,NM_005339,NP_005330,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 1, mRNA.",,
542,MiSeqSFPQc.csv,uc003olh.3,63017,uc003olh.3,BX648697,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
543,MiSeqNONOc.csv,uc003olh.3,63017,uc003olh.3,BX648697,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
544,MiSeqSFPQc.csv,uc001oiz.2,12299,uc001oiz.2,AK097592,Q9BWF3,RBM4_HUMAN,RBM4,NM_002896,NP_002887,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 1, mRNA.",,
545,MiSeqNONOc.csv,uc001oiz.2,12299,uc001oiz.2,AK097592,Q9BWF3,RBM4_HUMAN,RBM4,NM_002896,NP_002887,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 1, mRNA.",,
546,MiSeqSFPQc.csv,uc002jfp.1,31490,uc002jfp.1,NM_002737,P17252,KPCA_HUMAN,PRKCA,NM_002737,NP_002728,"Homo sapiens protein kinase C, alpha (PRKCA), mRNA.",,
547,MiSeqNONOc.csv,uc002jfp.1,31490,uc002jfp.1,NM_002737,P17252,KPCA_HUMAN,PRKCA,NM_002737,NP_002728,"Homo sapiens protein kinase C, alpha (PRKCA), mRNA.",,
548,MiSeqSFPQc.csv,uc031rcj.1,31080,uc031rcj.1,JQ790721,A6NM11,L37A2_HUMAN,LRRC37A2,,,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
549,MiSeqSFPQc.csv,uc003ncz.2,60416,uc003ncz.2,BC114554,O00716,E2F3_HUMAN,E2F3,NM_001949,NP_001940,"Homo sapiens E2F transcription factor 3 (E2F3), transcript variant 1, mRNA.",,
550,MiSeqSFPQc.csv,uc001oix.2,12294,uc001oix.2,NM_001198843,Q9BWF3-3,Q9BWF3-3,RBM4,NM_001198843,NP_001185772,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 2, mRNA.",,
551,MiSeqNONOc.csv,uc001oix.2,12294,uc001oix.2,NM_001198843,Q9BWF3-3,Q9BWF3-3,RBM4,NM_001198843,NP_001185772,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 2, mRNA.",,
552,MiSeqSFPQc.csv,uc002hdy.4,32715,uc002hdy.4,NM_020772,Q7Z417,NUFP2_HUMAN,NUFIP2,NM_020772,NP_065823,"Homo sapiens nuclear fragile X mental retardation protein interacting protein 2 (NUFIP2), mRNA.",,
553,MiSeqNONOc.csv,uc002hdy.4,32715,uc002hdy.4,NM_020772,Q7Z417,NUFP2_HUMAN,NUFIP2,NM_020772,NP_065823,"Homo sapiens nuclear fragile X mental retardation protein interacting protein 2 (NUFIP2), mRNA.",,
554,MiSeqSFPQc.csv,uc010fec.2,40853,uc010fec.2,AK293938,F5H330,F5H330_HUMAN,ZNF638,NM_001252613,NP_001239542,"Homo sapiens zinc finger protein 638 (ZNF638), transcript variant 4, mRNA.",,
555,MiSeqSFPQc.csv,uc001bgs.4,4538,uc001bgs.4,NM_001102397,O43390,HNRPR_HUMAN,HNRNPR,NM_001102397,NP_001095867,"Homo sapiens heterogeneous nuclear ribonucleoprotein R (HNRNPR), transcript variant 4, mRNA.",,
556,MiSeqSFPQc.csv,uc001doc.1,5555,uc001doc.1,BC144198,B7ZM16,B7ZM16_HUMAN,HFM1,NM_001017975,NP_001017975,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
557,MiSeqNONOc.csv,uc001doc.1,5555,uc001doc.1,BC144198,B7ZM16,B7ZM16_HUMAN,HFM1,NM_001017975,NP_001017975,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
558,MiSeqSFPQc.csv,uc003qed.4,61842,uc003qed.4,NM_172105,O95677-4,O95677-4,EYA4,NM_172105,NP_742103,"Homo sapiens eyes absent homolog 4 (Drosophila) (EYA4), transcript variant 4, mRNA.",,
559,MiSeqSFPQc.csv,uc011laf.2,72172,uc011laf.2,NM_001177591,P63151-2,P63151-2,PPP2R2A,NM_001177591,NP_001171062,"Homo sapiens protein phosphatase 2, regulatory subunit B, alpha (PPP2R2A), transcript variant 2, mRNA.",,
560,MiSeqSFPQc.csv,uc003dhy.3,50802,uc003dhy.3,NR_024460,A2RUB6,CCD66_HUMAN,CCDC66,NR_024460,,"Homo sapiens coiled-coil domain containing 66 (CCDC66), transcript variant 3, non-coding RNA.",,
561,MiSeqSFPQc.csv,uc002xul.4,45888,uc002xul.4,NR_003604,,,ZFAS1,NR_003604,,"Homo sapiens ZNFX1 antisense RNA 1 (ZFAS1), transcript variant 1, non-coding RNA.",,
562,MiSeqNONOc.csv,uc002xul.4,45888,uc002xul.4,NR_003604,,,ZFAS1,NR_003604,,"Homo sapiens ZNFX1 antisense RNA 1 (ZFAS1), transcript variant 1, non-coding RNA.",,
563,MiSeqSFPQc.csv,uc001ony.4,12376,uc001ony.4,NM_001164163,Q5H9R7-6,Q5H9R7-6,PPP6R3,NM_001164163,NP_001157635,"Homo sapiens protein phosphatase 6, regulatory subunit 3 (PPP6R3), transcript variant 2, mRNA.",,
564,MiSeqSFPQc.csv,uc002hnn.3,32887,uc002hnn.3,NM_198839,Q13085,ACACA_HUMAN,ACACA,NM_198839,NP_942135,"Homo sapiens acetyl-CoA carboxylase alpha (ACACA), transcript variant 2, mRNA.",,
565,MiSeqNONOc.csv,uc010swq.3,16985,uc010swq.3,NM_001261445,Q16881,TRXR1_HUMAN,TXNRD1,NM_001261445,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 6, mRNA.",,
566,MiSeqNONOc.csv,uc021zgs.1,62012,uc021zgs.1,NM_001242767,B7ZM99,B7ZM99_HUMAN,MTHFD1L,NM_001242767,NP_001229696,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.",,
567,MiSeqNONOc.csv,uc010gno.1,47346,uc010gno.1,AB015284,,,DYRK1A,,,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
568,MiSeqNONOc.csv,uc031rug.1,46910,uc031rug.1,NM_001257394,Q13404-6,Q13404-6,UBE2V1,NM_001257394,NP_071887,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 6, mRNA.",,
569,MiSeqNONOc.csv,uc002apj.3,25943,uc002apj.3,AK307411,Q7Z401,MYCPP_HUMAN,DENND4A,NM_005848,NP_005839,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 1, mRNA.",,
570,MiSeqNONOc.csv,uc031rty.1,46902,uc031rty.1,NM_001257399,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257399,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 11, mRNA.",,
571,MiSeqNONOc.csv,uc003udk.4,70869,uc003udk.4,NM_001099415,A8CG34,P121C_HUMAN,POM121C,NM_001099415,NP_001092885,"Homo sapiens POM121 transmembrane nucleoporin C (POM121C), mRNA.",,
572,MiSeqNONOc.csv,uc021ult.1,34884,uc021ult.1,NM_001202504,Q9Y5B0,CTDP1_HUMAN,CTDP1,NM_001202504,NP_001189433,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 3, mRNA.",,
573,MiSeqNONOc.csv,uc002tng.1,43959,uc002tng.1,AX746802,B7ZLX3,B7ZLX3_HUMAN,CLASP1,,,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 4, mRNA.",,
574,MiSeqNONOc.csv,uc002xvd.4,46904,uc002xvd.4,NM_199144,Q13404-7,Q13404-7,UBE2V1,NM_199144,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 2, mRNA.",,
575,MiSeqNONOc.csv,uc001tku.4,16991,uc001tku.4,AK128515,,,TXNRD1,,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 5, mRNA.",,
576,MiSeqNONOc.csv,uc021rmu.1,19913,uc021rmu.1,NM_003589,Q13619,CUL4A_HUMAN,CUL4A,NM_003589,NP_003580,"Homo sapiens cullin 4A (CUL4A), transcript variant 2, mRNA.",,
577,MiSeqNONOc.csv,uc022buv.1,77925,uc022buv.1,NM_001173490,O14668,TMG1_HUMAN,PRRG1,NM_001173490,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 4, mRNA.",,
578,MiSeqNONOc.csv,uc001hpw.3,3672,uc001hpw.3,NR_002315,P84243,H33_HUMAN,H3F3A,NM_005324,NP_005315,"Homo sapiens H3 histone, family 3A (H3F3A), mRNA.",,
579,MiSeqNONOc.csv,uc003hiy.3,56144,uc003hiy.3,BX648754,,,PPEF2,,,"Homo sapiens protein phosphatase, EF-hand calcium binding domain 2 (PPEF2), mRNA.",,
580,MiSeqNONOc.csv,uc010qxm.2,13436,uc010qxm.2,AK316548,F5HFY4,F5HFY4_HUMAN,NAP1L4,NM_005969,NP_005960,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
581,MiSeqNONOc.csv,uc002api.3,25941,uc002api.3,NM_001144823,E7EPL3,E7EPL3_HUMAN,DENND4A,NM_001144823,NP_001138295,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 1, mRNA.",,
582,MiSeqNONOc.csv,uc010tiu.2,19803,uc010tiu.2,AK300908,Q8NBM4,UBAC2_HUMAN,UBAC2,NM_177967,NP_808882,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
583,MiSeqNONOc.csv,uc003qoc.3,62016,uc003qoc.3,AK127089,B7ZM99,B7ZM99_HUMAN,MTHFD1L,NM_001242768,NP_001229697,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), transcript variant 3, mRNA.",,
