,start_coord,end_coord,translation_status,dataset,count,length
423,24717666,24721366,Protein coding,IonXpress_NONO_c,1,3700
424,24721464,24722504,Protein coding,IonXpress_NONO_c,1,1040
425,24722586,24732669,Protein coding,IonXpress_NONO_c,1,10083
426,24732786,24733256,Protein coding,IonXpress_NONO_c,1,470
427,24733320,24734477,Protein coding,IonXpress_NONO_c,1,1157
428,24734571,24734999,Protein coding,IonXpress_NONO_c,1,428
429,24735088,24735405,Protein coding,IonXpress_NONO_c,1,317
430,24735608,24735695,Protein coding,IonXpress_NONO_c,1,87
431,24735875,24741270,Protein coding,IonXpress_NONO_c,1,5395
432,24741384,24742450,Protein coding,IonXpress_NONO_c,1,1066
433,24742568,24744096,Protein coding,IonXpress_NONO_c,1,1528
434,24744172,24745048,Protein coding,IonXpress_NONO_c,1,876
435,24745188,24745897,Protein coding,IonXpress_NONO_c,1,709
436,24746053,24750485,Protein coding,IonXpress_NONO_c,1,4432
437,24750571,24751870,Protein coding,IonXpress_NONO_c,1,1299
438,24751933,24753514,Protein coding,IonXpress_NONO_c,1,1581
439,24753605,24755740,Protein coding,IonXpress_NONO_c,1,2135
440,24755858,24757490,Protein coding,IonXpress_NONO_c,1,1632
441,24757667,24759490,Protein coding,IonXpress_NONO_c,1,1823
442,24759621,24760117,Protein coding,IonXpress_NONO_c,1,496
443,24760238,24761345,Protein coding,IonXpress_NONO_c,1,1107
444,24761446,24763533,Protein coding,IonXpress_NONO_c,1,2087
445,24763659,24766426,Protein coding,IonXpress_NONO_c,1,2767
446,24766577,24766985,Protein coding,IonXpress_NONO_c,1,408
447,24767109,24828013,Protein coding,IonXpress_NONO_c,1,60904
448,24828047,24828823,Protein coding,IonXpress_NONO_c,1,776
449,24828917,24830773,Protein coding,IonXpress_NONO_c,1,1856
450,24830980,24833094,Protein coding,IonXpress_NONO_c,1,2114
451,24833228,24839567,Protein coding,IonXpress_NONO_c,1,6339
452,24839700,24844542,Protein coding,IonXpress_NONO_c,1,4842
453,24844718,24859767,Protein coding,IonXpress_NONO_c,1,15049
454,24859947,24861661,Protein coding,IonXpress_NONO_c,1,1714
455,24861794,24906121,Protein coding,IonXpress_NONO_c,1,44327
456,24906239,24948568,Protein coding,IonXpress_NONO_c,1,42329
457,24948666,25013920,Protein coding,IonXpress_NONO_c,1,65254
458,26934569,26942147,Non coding,IonXpress_NONO_c,1,7578
459,26942233,26946203,Non coding,IonXpress_NONO_c,1,3970
460,27047048,27047723,Protein coding,IonXpress_NONO_c,1,675
461,27047048,27047723,Protein coding,IonXpress_SFPQt1,2,675
462,27047448,27047723,Protein coding,IonXpress_NONO_c,1,275
463,27047448,27047723,Protein coding,IonXpress_SFPQt1,2,275
464,27047908,27049739,Protein coding,IonXpress_NONO_c,2,1831
465,27047908,27049739,Protein coding,IonXpress_SFPQt1,4,1831
466,27049917,27050587,Protein coding,IonXpress_NONO_c,2,670
467,27049917,27050587,Protein coding,IonXpress_SFPQt1,4,670
468,27050658,27050883,Protein coding,IonXpress_NONO_c,2,225
469,27050658,27050883,Protein coding,IonXpress_SFPQt1,4,225
470,27825722,27827900,Protein coding,IonXpress_SFPQt1,2,2178
471,27827980,27828355,Protein coding,IonXpress_SFPQt1,1,375
472,27827980,27829377,Protein coding,IonXpress_SFPQt1,1,1397
473,27828418,27829377,Protein coding,IonXpress_SFPQt1,1,959
474,27829491,27830319,Protein coding,IonXpress_SFPQt1,2,828
475,27830471,27830571,Protein coding,IonXpress_SFPQt1,1,100
476,28905192,28906043,Non coding,IonXpress_SFPQt1,10,851
477,28906099,28906422,Non coding,IonXpress_SFPQt1,4,323
478,28906493,28907070,Non coding,IonXpress_SFPQt1,6,577
479,28907158,28907604,Non coding,IonXpress_SFPQt1,2,446
480,28907158,28907621,Non coding,IonXpress_SFPQt1,4,463
481,28907741,28908100,Non coding,IonXpress_SFPQt1,8,359
482,30882121,30882585,Protein coding,IonXpress_SFPQt1,2,464
483,30882121,30882931,Protein coding,IonXpress_SFPQt1,2,810
484,30882246,30882580,Protein coding,IonXpress_SFPQt1,2,334
485,30882814,30882931,Non coding,IonXpress_SFPQt1,4,117
486,30882814,30882931,Protein coding,IonXpress_SFPQt1,8,117
487,30883014,30883130,Non coding,IonXpress_SFPQt1,4,116
488,30883014,30883130,Protein coding,IonXpress_SFPQt1,10,116
489,30883232,30883521,Non coding,IonXpress_SFPQt1,4,289
490,30883232,30883521,Protein coding,IonXpress_SFPQt1,10,289
491,30883644,30883756,Non coding,IonXpress_SFPQt1,4,112
492,30883644,30883756,Protein coding,IonXpress_SFPQt1,10,112
493,30883824,30883927,Non coding,IonXpress_SFPQt1,4,103
494,30883824,30883927,Protein coding,IonXpress_SFPQt1,10,103
495,30884026,30884653,Non coding,IonXpress_SFPQt1,4,627
496,30884026,30884653,Protein coding,IonXpress_SFPQt1,10,627
497,30884736,30884880,Non coding,IonXpress_SFPQt1,4,144
498,30884736,30884880,Protein coding,IonXpress_SFPQt1,10,144
499,30885001,30885470,Non coding,IonXpress_SFPQt1,4,469
500,30885001,30885470,Protein coding,IonXpress_SFPQt1,10,469
501,30885583,30886602,Non coding,IonXpress_SFPQt1,4,1019
502,30885583,30886602,Protein coding,IonXpress_SFPQt1,10,1019
503,30886692,30887533,Non coding,IonXpress_SFPQt1,4,841
504,30886692,30887533,Protein coding,IonXpress_SFPQt1,10,841
505,30887625,30887864,Non coding,IonXpress_SFPQt1,4,239
506,30887625,30887864,Protein coding,IonXpress_SFPQt1,10,239
507,30887625,30887870,Protein coding,IonXpress_SFPQt1,2,245
508,30887993,30888108,Non coding,IonXpress_SFPQt1,4,115
509,30887993,30888108,Protein coding,IonXpress_SFPQt1,12,115
510,30888213,30888443,Non coding,IonXpress_SFPQt1,4,230
511,30888213,30888443,Protein coding,IonXpress_SFPQt1,12,230
512,30888526,30888840,Non coding,IonXpress_SFPQt1,4,314
513,30888526,30888840,Protein coding,IonXpress_SFPQt1,12,314
514,30888918,30889005,Non coding,IonXpress_SFPQt1,4,87
515,30888918,30889005,Protein coding,IonXpress_SFPQt1,12,87
516,30889082,30889364,Non coding,IonXpress_SFPQt1,4,282
517,30889082,30889364,Protein coding,IonXpress_SFPQt1,12,282
518,30889468,30889700,Non coding,IonXpress_SFPQt1,2,232
519,30889468,30889700,Protein coding,IonXpress_SFPQt1,12,232
520,30889468,30889891,Non coding,IonXpress_SFPQt1,2,423
521,30889772,30889891,Non coding,IonXpress_SFPQt1,2,119
522,30889772,30889891,Protein coding,IonXpress_SFPQt1,12,119
523,30890018,30890157,Protein coding,IonXpress_SFPQt1,2,139
524,30890018,30890225,Non coding,IonXpress_SFPQt1,4,207
525,30890018,30890225,Protein coding,IonXpress_SFPQt1,10,207
526,30890331,30890481,Non coding,IonXpress_SFPQt1,4,150
527,30890331,30890481,Protein coding,IonXpress_SFPQt1,12,150
528,30890551,30890673,Non coding,IonXpress_SFPQt1,4,122
529,30890551,30890673,Protein coding,IonXpress_SFPQt1,12,122
530,30890753,30890879,Non coding,IonXpress_SFPQt1,4,126
531,30890753,30890879,Protein coding,IonXpress_SFPQt1,12,126
532,30891008,30891128,Non coding,IonXpress_SFPQt1,4,120
533,30891008,30891128,Protein coding,IonXpress_SFPQt1,12,120
534,30891282,30892129,Non coding,IonXpress_SFPQt1,4,847
535,30891282,30892129,Protein coding,IonXpress_SFPQt1,12,847
536,30892337,30893049,Protein coding,IonXpress_SFPQt1,12,712
537,30892337,30893319,Non coding,IonXpress_SFPQt1,4,982
538,30893162,30893319,Protein coding,IonXpress_SFPQt1,12,157
539,30893496,30893655,Non coding,IonXpress_SFPQt1,4,159
540,30893496,30893655,Protein coding,IonXpress_SFPQt1,12,159
541,30893785,30893884,Non coding,IonXpress_SFPQt1,4,99
542,30893785,30893884,Protein coding,IonXpress_SFPQt1,12,99
543,31085952,31087565,Protein coding,IonXpress_SFPQt1,1,1613
544,31093022,31094290,Protein coding,IonXpress_SFPQt1,1,1268
545,31498227,31498554,Protein coding,IonXpress_SFPQt1,8,327
546,31498703,31498828,Protein coding,IonXpress_SFPQt1,8,125
547,31498974,31499071,Protein coding,IonXpress_SFPQt1,8,97
548,31499182,31500555,Protein coding,IonXpress_SFPQt1,8,1373
549,31500688,31503142,Protein coding,IonXpress_SFPQt1,8,2454
550,31503262,31504275,Protein coding,IonXpress_SFPQt1,16,1013
551,31504460,31506538,Non coding,IonXpress_SFPQt1,1,2078
552,31504460,31506538,Protein coding,IonXpress_SFPQt1,12,2078
553,31504460,31508097,Protein coding,IonXpress_SFPQt1,4,3637
554,31506632,31506715,Non coding,IonXpress_SFPQt1,1,83
555,31506632,31506922,Protein coding,IonXpress_SFPQt1,10,290
556,31506632,31508097,Protein coding,IonXpress_SFPQt1,2,1465
557,31506836,31506922,Non coding,IonXpress_SFPQt1,1,86
558,31507051,31508097,Non coding,IonXpress_SFPQt1,1,1046
559,31507051,31508097,Protein coding,IonXpress_SFPQt1,10,1046
560,31508311,31509725,Protein coding,IonXpress_SFPQt1,6,1414
561,31508441,31509725,Non coding,IonXpress_SFPQt1,1,1284
562,31508441,31509725,Protein coding,IonXpress_SFPQt1,8,1284
563,31509925,31513884,Protein coding,IonXpress_SFPQt1,2,3959
564,31513986,31514253,Protein coding,IonXpress_SFPQt1,2,267
565,31802977,31803186,Protein coding,IonXpress_SFPQt1,2,209
566,31802977,31805011,Protein coding,IonXpress_SFPQt1,1,2034
567,31803228,31804199,Protein coding,IonXpress_SFPQt1,1,971
568,31803228,31805011,Protein coding,IonXpress_SFPQt1,1,1783
569,31804294,31805011,Protein coding,IonXpress_SFPQt1,1,717
570,31805212,31807318,Protein coding,IonXpress_SFPQt1,3,2106
571,33474929,33475278,Protein coding,IonXpress_NONO_c,2,349
572,33474929,33475278,Protein coding,IonXpress_SFPQt1,2,349
573,33474929,33475281,Protein coding,IonXpress_NONO_c,1,352
574,33474929,33475281,Protein coding,IonXpress_SFPQt1,1,352
575,33475450,33475990,Protein coding,IonXpress_NONO_c,4,540
576,33475450,33475990,Protein coding,IonXpress_SFPQt1,4,540
577,33476028,33477065,Protein coding,IonXpress_NONO_c,4,1037
578,33476028,33477065,Protein coding,IonXpress_SFPQt1,4,1037
579,33477242,33479910,Protein coding,IonXpress_NONO_c,4,2668
580,33477242,33479910,Protein coding,IonXpress_SFPQt1,4,2668
581,33480001,33481591,Protein coding,IonXpress_NONO_c,4,1590
582,33480001,33481591,Protein coding,IonXpress_SFPQt1,4,1590
583,33481760,33482313,Protein coding,IonXpress_NONO_c,4,553
584,33481760,33482313,Protein coding,IonXpress_SFPQt1,4,553
585,33482483,33486392,Protein coding,IonXpress_NONO_c,4,3909
586,33482483,33486392,Protein coding,IonXpress_SFPQt1,4,3909
587,33486564,33491012,Protein coding,IonXpress_NONO_c,4,4448
588,33486564,33491012,Protein coding,IonXpress_SFPQt1,4,4448
589,33491185,33495078,Protein coding,IonXpress_NONO_c,4,3893
590,33491185,33495078,Protein coding,IonXpress_SFPQt1,4,3893
591,33495380,33496854,Protein coding,IonXpress_NONO_c,3,1474
592,33495380,33496854,Protein coding,IonXpress_SFPQt1,3,1474
593,33495380,33498339,Protein coding,IonXpress_NONO_c,1,2959
594,33495380,33498339,Protein coding,IonXpress_SFPQt1,1,2959
595,33496950,33497131,Protein coding,IonXpress_NONO_c,3,181
596,33496950,33497131,Protein coding,IonXpress_SFPQt1,3,181
597,33497274,33498339,Protein coding,IonXpress_NONO_c,2,1065
598,33497274,33498339,Protein coding,IonXpress_SFPQt1,2,1065
599,33497280,33498339,Protein coding,IonXpress_NONO_c,1,1059
600,33497280,33498339,Protein coding,IonXpress_SFPQt1,1,1059
601,33498481,33501259,Protein coding,IonXpress_NONO_c,4,2778
602,33498481,33501259,Protein coding,IonXpress_SFPQt1,4,2778
603,33501388,33502985,Protein coding,IonXpress_NONO_c,4,1597
604,33501388,33502985,Protein coding,IonXpress_SFPQt1,4,1597
605,33503053,33504034,Protein coding,IonXpress_NONO_c,4,981
606,33503053,33504034,Protein coding,IonXpress_SFPQt1,4,981
607,33504149,33504512,Protein coding,IonXpress_NONO_c,4,363
608,33504149,33504512,Protein coding,IonXpress_SFPQt1,4,363
609,33504629,33507576,Protein coding,IonXpress_NONO_c,4,2947
610,33504629,33507576,Protein coding,IonXpress_SFPQt1,4,2947
611,33507695,33510444,Protein coding,IonXpress_NONO_c,4,2749
612,33507695,33510444,Protein coding,IonXpress_SFPQt1,4,2749
613,33510601,33513316,Protein coding,IonXpress_NONO_c,4,2715
614,33510601,33513316,Protein coding,IonXpress_SFPQt1,4,2715
615,33922597,33922683,Protein coding,IonXpress_SFPQt1,6,86
616,33922876,33922962,Protein coding,IonXpress_SFPQt1,6,86
617,33923031,33923182,Protein coding,IonXpress_SFPQt1,6,151
618,33923291,33923375,Protein coding,IonXpress_SFPQt1,6,84
619,33923476,33923791,Protein coding,IonXpress_SFPQt1,7,315
620,33923998,33924202,Protein coding,IonXpress_SFPQt1,7,204
621,33924282,33926613,Protein coding,IonXpress_SFPQt1,7,2331
622,33926662,33926985,Protein coding,IonXpress_SFPQt1,7,323
623,33927078,33927793,Protein coding,IonXpress_SFPQt1,7,715
624,33927990,33932558,Protein coding,IonXpress_SFPQt1,7,4568
625,33927990,33933486,Protein coding,IonXpress_SFPQt1,1,5496
626,33932626,33933486,Protein coding,IonXpress_SFPQt1,7,860
627,33933626,33934050,Protein coding,IonXpress_SFPQt1,1,424
628,33933626,33935835,Protein coding,IonXpress_SFPQt1,7,2209
629,33935876,33941645,Protein coding,IonXpress_SFPQt1,7,5769
630,33941860,33943416,Protein coding,IonXpress_SFPQt1,7,1556
631,33943587,33944361,Protein coding,IonXpress_SFPQt1,7,774
632,33944637,33948370,Protein coding,IonXpress_SFPQt1,7,3733
633,33948585,33953281,Protein coding,IonXpress_SFPQt1,7,4696
634,33953472,33956075,Protein coding,IonXpress_SFPQt1,6,2603
635,33953472,33960822,Protein coding,IonXpress_SFPQt1,1,7350
636,33956144,33960822,Protein coding,IonXpress_SFPQt1,5,4678
637,33956144,33998783,Protein coding,IonXpress_SFPQt1,1,42639
638,33960876,33963722,Protein coding,IonXpress_SFPQt1,6,2846
639,33963789,33971647,Protein coding,IonXpress_SFPQt1,2,7858
640,33963789,33986756,Protein coding,IonXpress_SFPQt1,4,22967
641,33971752,33973179,Protein coding,IonXpress_SFPQt1,2,1427
642,33973235,33986756,Protein coding,IonXpress_SFPQt1,2,13521
643,33986835,33988969,Protein coding,IonXpress_SFPQt1,6,2134
644,33989124,33996219,Protein coding,IonXpress_SFPQt1,4,7095
645,33989124,33998783,Protein coding,IonXpress_SFPQt1,2,9659
646,33996331,33998783,Protein coding,IonXpress_SFPQt1,4,2452
647,33998862,34011623,Protein coding,IonXpress_SFPQt1,4,12761
648,33998862,34017046,Protein coding,IonXpress_SFPQt1,2,18184
649,33998862,34048821,Protein coding,IonXpress_SFPQt1,1,49959
650,34011662,34017046,Protein coding,IonXpress_SFPQt1,4,5384
651,34017187,34048821,Protein coding,IonXpress_SFPQt1,4,31634
652,34017187,34048874,Protein coding,IonXpress_SFPQt1,2,31687
653,34392402,34395267,Protein coding,IonXpress_NONO_c,1,2865
654,34395406,34398052,Protein coding,IonXpress_NONO_c,1,2646
655,34398121,34399924,Protein coding,IonXpress_NONO_c,1,1803
656,34400023,34403971,Protein coding,IonXpress_NONO_c,1,3948
657,34404154,34404854,Protein coding,IonXpress_NONO_c,1,700
658,34404992,34405391,Protein coding,IonXpress_NONO_c,1,399
659,34405491,34409283,Protein coding,IonXpress_NONO_c,1,3792
660,34409354,34540222,Protein coding,IonXpress_NONO_c,1,130868
661,34855924,34856163,Protein coding,IonXpress_NONO_c,2,239
662,34856293,34857248,Protein coding,IonXpress_NONO_c,4,955
663,34857340,34857686,Protein coding,IonXpress_NONO_c,4,346
664,34857756,34859486,Protein coding,IonXpress_NONO_c,4,1730
665,34859607,34868406,Protein coding,IonXpress_NONO_c,2,8799
666,34859607,34868638,Protein coding,IonXpress_NONO_c,2,9031
667,34868491,34868638,Protein coding,IonXpress_NONO_c,2,147
668,34868786,34869837,Protein coding,IonXpress_NONO_c,4,1051
669,34869910,34870421,Protein coding,IonXpress_NONO_c,4,511
670,34870467,34872369,Protein coding,IonXpress_NONO_c,4,1902
671,34872424,34884151,Protein coding,IonXpress_NONO_c,4,11727
672,34884213,34884631,Protein coding,IonXpress_NONO_c,4,418
673,34884676,34884817,Protein coding,IonXpress_NONO_c,4,141
674,34884971,34887204,Protein coding,IonXpress_NONO_c,4,2233
675,34887335,34887484,Protein coding,IonXpress_NONO_c,4,149
676,34887562,34890110,Protein coding,IonXpress_NONO_c,4,2548
677,34890240,34890459,Protein coding,IonXpress_NONO_c,4,219
678,34890536,34890622,Protein coding,IonXpress_NONO_c,4,86
679,34890690,34890804,Protein coding,IonXpress_NONO_c,4,114
680,35642072,35642918,Non coding,IonXpress_NONO_c,1,846
681,35642075,35642918,Non coding,IonXpress_NONO_c,1,843
682,35643000,35643588,Non coding,IonXpress_NONO_c,2,588
683,35650194,35652600,Protein coding,IonXpress_NONO_c,1,2406
684,35652723,35652802,Protein coding,IonXpress_NONO_c,1,79
685,35652852,35653572,Protein coding,IonXpress_NONO_c,1,720
686,35653691,35654602,Protein coding,IonXpress_NONO_c,1,911
687,35654688,35654785,Protein coding,IonXpress_NONO_c,1,97
688,35654983,35656097,Protein coding,IonXpress_NONO_c,1,1114
689,35656194,35656293,Protein coding,IonXpress_NONO_c,1,99
690,35656596,35656940,Protein coding,IonXpress_NONO_c,1,344
691,35657130,35657821,Protein coding,IonXpress_NONO_c,1,691
692,36040299,36042921,Protein coding,IonXpress_NONO_c,1,2622
693,36043093,36070832,Protein coding,IonXpress_NONO_c,1,27739
694,36068975,36070832,Protein coding,IonXpress_NONO_c,3,1857
695,36070883,36074845,Protein coding,IonXpress_NONO_c,4,3962
696,36075009,36096873,Protein coding,IonXpress_NONO_c,4,21864
697,36096945,36097035,Protein coding,IonXpress_NONO_c,1,90
698,36096945,36101909,Protein coding,IonXpress_NONO_c,3,4964
699,36102033,36106941,Protein coding,IonXpress_NONO_c,2,4908
700,36102033,36107016,Protein coding,IonXpress_NONO_c,1,4983
701,37120620,37126307,Protein coding,IonXpress_NONO_c,1,5687
702,37120620,37302183,Protein coding,IonXpress_NONO_c,1,181563
703,37120624,37126307,Protein coding,IonXpress_NONO_c,1,5683
704,37120773,37121595,Protein coding,IonXpress_NONO_c,1,822
705,37120773,37126307,Protein coding,IonXpress_NONO_c,1,5534
706,37120891,37126307,Protein coding,IonXpress_NONO_c,1,5416
707,37121669,37126307,Protein coding,IonXpress_NONO_c,1,4638
708,37126939,37186707,Protein coding,IonXpress_NONO_c,1,59768
709,37126939,37302183,Protein coding,IonXpress_NONO_c,4,175244
710,37302228,37304183,Protein coding,IonXpress_NONO_c,5,1955
711,37304310,37305539,Protein coding,IonXpress_NONO_c,5,1229
712,37305711,37327794,Protein coding,IonXpress_NONO_c,5,22083
713,37327831,37349352,Protein coding,IonXpress_NONO_c,5,21521
714,37349449,37354705,Protein coding,IonXpress_NONO_c,5,5256
715,37354821,37356830,Protein coding,IonXpress_NONO_c,5,2009
716,39699922,39739038,Protein coding,IonXpress_NONO_c,1,39116
717,39700010,39739038,Protein coding,IonXpress_NONO_c,3,39028
718,39700010,39747370,Non coding,IonXpress_NONO_c,1,47360
719,39700010,39757275,Protein coding,IonXpress_NONO_c,1,57265
720,39708989,39709194,Protein coding,IonXpress_NONO_c,3,205
721,39709315,39709637,Protein coding,IonXpress_NONO_c,3,322
722,39709734,39710110,Protein coding,IonXpress_NONO_c,3,376
723,39710213,39710689,Protein coding,IonXpress_NONO_c,3,476
724,39710851,39711372,Protein coding,IonXpress_NONO_c,3,521
725,39711530,39712826,Protein coding,IonXpress_NONO_c,1,1296
726,39711560,39712709,Protein coding,IonXpress_NONO_c,2,1149
727,39712846,39713464,Protein coding,IonXpress_NONO_c,2,618
728,39713026,39713464,Protein coding,IonXpress_NONO_c,1,438
729,39713634,39714403,Protein coding,IonXpress_NONO_c,3,769
730,39714597,39715598,Protein coding,IonXpress_NONO_c,2,1001
731,39714597,39715730,Protein coding,IonXpress_NONO_c,1,1133
732,39739133,39747370,Protein coding,IonXpress_NONO_c,4,8237
733,39747430,39757275,Non coding,IonXpress_NONO_c,1,9845
734,39747430,39757275,Protein coding,IonXpress_NONO_c,3,9845
735,39747430,39779300,Protein coding,IonXpress_NONO_c,1,31870
736,39757359,39776452,Non coding,IonXpress_NONO_c,1,19093
737,39757359,39776452,Protein coding,IonXpress_NONO_c,4,19093
738,39776553,39779300,Non coding,IonXpress_NONO_c,1,2747
739,39776553,39779300,Protein coding,IonXpress_NONO_c,3,2747
740,39776553,39779978,Protein coding,IonXpress_NONO_c,1,3425
741,39779430,39779978,Non coding,IonXpress_NONO_c,1,548
742,39779430,39779978,Protein coding,IonXpress_NONO_c,4,548
743,45241272,45241704,Protein coding,IonXpress_NONO_c,1,432
744,45241272,45241704,Protein coding,IonXpress_SFPQt1,2,432
745,45241812,45242345,Protein coding,IonXpress_NONO_c,1,533
746,45241812,45242345,Protein coding,IonXpress_SFPQt1,2,533
747,45242446,45243284,Protein coding,IonXpress_NONO_c,1,838
748,45242446,45243284,Protein coding,IonXpress_SFPQt1,2,838
749,45243461,45243670,Protein coding,IonXpress_NONO_c,1,209
750,45243461,45243670,Protein coding,IonXpress_SFPQt1,2,209
751,45243801,45244246,Protein coding,IonXpress_NONO_c,1,445
752,45243801,45244246,Protein coding,IonXpress_SFPQt1,2,445
753,45286376,45288272,Protein coding,IonXpress_NONO_c,1,1896
754,45286376,45288272,Protein coding,IonXpress_SFPQt1,1,1896
755,45288341,45288739,Protein coding,IonXpress_NONO_c,1,398
756,45288341,45288739,Protein coding,IonXpress_SFPQt1,1,398
757,45288840,45288913,Protein coding,IonXpress_NONO_c,1,73
758,45288840,45288913,Protein coding,IonXpress_SFPQt1,1,73
759,45289057,45291920,Protein coding,IonXpress_NONO_c,1,2863
